PYTHONPATH=/home/ylu130/workspace/in-context-generalization
torchrun --nproc_per_node 4 --nnodes 1 --node_rank 0 --master_addr localhost --master_port 29501 /home/ylu130/workspace/in-context-generalization/inference.py --model-name llama2-7b --model-type llama --model-path /scratch/ylu130/model/llama-2-7b --n-gpu 4 --is-opensource --data-name commonsenseqa --num-eval 1000 --num-workers 0 --num-in-domain 0 --out-domain-data-name gsm8k --save /home/ylu130/workspace/in-context-generalization/results --do-sample --top-k 50 --top-p 1 --temperature 1 --deepspeed --deepspeed_config /home/ylu130/workspace/in-context-generalization/configs/deepspeed/ds_config.json --batch-size 4 --seed 42 --data-dir /scratch/ylu130/processed_data/commonsenseqa/out-domain/o5-tgsm8k-s42-rTrue --rationales --num-out-domain 5
WARNING:torch.distributed.run:
*****************************************
Setting OMP_NUM_THREADS environment variable for each process to be 1 in default, to avoid your system being overloaded, please further tune the variable for optimal performance in your application as needed. 
*****************************************
[nltk_data] Downloading package punkt to /home/ylu130/nltk_data...
[nltk_data] Downloading package punkt to /home/ylu130/nltk_data...
[nltk_data]   Package punkt is already up-to-date!
[nltk_data]   Package punkt is already up-to-date!
[nltk_data] Downloading package punkt to /home/ylu130/nltk_data...
[nltk_data]   Package punkt is already up-to-date!
[nltk_data] Downloading package punkt to /home/ylu130/nltk_data...
[nltk_data]   Package punkt is already up-to-date!
using world size: 4
[2023-08-08 19:45:15,681] [INFO] [comm.py:657:init_distributed] Initializing TorchBackend in DeepSpeed with backend nccl
arguments:
  model_name ................... llama2-7b
Load End
Num instances: 1000
Loading checkpoint shards:   0%|                                                                                                       | 0/3 [00:00<?, ?it/s]Loading checkpoint shards:   0%|                                                                                                       | 0/3 [00:00<?, ?it/s]Loading checkpoint shards:   0%|                                                                                                       | 0/3 [00:00<?, ?it/s]Loading checkpoint shards:   0%|                                                                                                       | 0/3 [00:00<?, ?it/s]Loading checkpoint shards:  33%|███████████████████████████████▋                                                               | 1/3 [00:05<00:10,  5.40s/it]Loading checkpoint shards:  33%|███████████████████████████████▋                                                               | 1/3 [00:05<00:11,  5.90s/it]Loading checkpoint shards:  33%|███████████████████████████████▋                                                               | 1/3 [00:05<00:11,  5.71s/it]Loading checkpoint shards:  33%|███████████████████████████████▋                                                               | 1/3 [00:06<00:12,  6.28s/it]Loading checkpoint shards:  67%|███████████████████████████████████████████████████████████████▎                               | 2/3 [00:11<00:05,  5.59s/it]Loading checkpoint shards:  67%|███████████████████████████████████████████████████████████████▎                               | 2/3 [00:12<00:06,  6.07s/it]Loading checkpoint shards:  67%|███████████████████████████████████████████████████████████████▎                               | 2/3 [00:11<00:05,  5.98s/it]Loading checkpoint shards:  67%|███████████████████████████████████████████████████████████████▎                               | 2/3 [00:12<00:06,  6.05s/it]Loading checkpoint shards: 100%|███████████████████████████████████████████████████████████████████████████████████████████████| 3/3 [00:15<00:00,  4.94s/it]Loading checkpoint shards: 100%|███████████████████████████████████████████████████████████████████████████████████████████████| 3/3 [00:15<00:00,  5.10s/it]
Loading checkpoint shards: 100%|███████████████████████████████████████████████████████████████████████████████████████████████| 3/3 [00:16<00:00,  5.22s/it]Loading checkpoint shards: 100%|███████████████████████████████████████████████████████████████████████████████████████████████| 3/3 [00:16<00:00,  5.43s/it]
[2023-08-10 16:28:09,872] [INFO] [logging.py:68:log_dist] [Rank 0] DeepSpeed info: version=0.8.0, git-hash=unknown, git-branch=unknown
Loading checkpoint shards: 100%|███████████████████████████████████████████████████████████████████████████████████████████████| 3/3 [00:16<00:00,  5.14s/it]Loading checkpoint shards: 100%|███████████████████████████████████████████████████████████████████████████████████████████████| 3/3 [00:16<00:00,  5.34s/it]
Loading checkpoint shards: 100%|███████████████████████████████████████████████████████████████████████████████████████████████| 3/3 [00:18<00:00,  5.97s/it]Loading checkpoint shards: 100%|███████████████████████████████████████████████████████████████████████████████████████████████| 3/3 [00:18<00:00,  6.02s/it]
[2023-08-10 16:28:27,605] [INFO] [logging.py:68:log_dist] [Rank 0] DeepSpeed Flops Profiler Enabled: False
[2023-08-10 16:28:27,606] [INFO] [config.py:1008:print] DeepSpeedEngine configuration:
[2023-08-10 16:28:27,607] [INFO] [config.py:1012:print]   activation_checkpointing_config  {
    "partition_activations": false, 
    "contiguous_memory_optimization": false, 
    "cpu_checkpointing": false, 
    "number_checkpoints": null, 
    "synchronize_checkpoint_boundary": false, 
    "profile": false
}
[2023-08-10 16:28:27,607] [INFO] [config.py:1012:print]   aio_config ................... {'block_size': 1048576, 'queue_depth': 8, 'thread_count': 1, 'single_submit': False, 'overlap_events': True}
[2023-08-10 16:28:27,607] [INFO] [config.py:1012:print]   amp_enabled .................. False
[2023-08-10 16:28:27,607] [INFO] [config.py:1012:print]   amp_params ................... False
[2023-08-10 16:28:27,608] [INFO] [config.py:1012:print]   autotuning_config ............ {
    "enabled": false, 
    "start_step": null, 
    "end_step": null, 
    "metric_path": null, 
    "arg_mappings": null, 
    "metric": "throughput", 
    "model_info": null, 
    "results_dir": "autotuning_results", 
    "exps_dir": "autotuning_exps", 
    "overwrite": true, 
    "fast": true, 
    "start_profile_step": 3, 
    "end_profile_step": 5, 
    "tuner_type": "gridsearch", 
    "tuner_early_stopping": 5, 
    "tuner_num_trials": 50, 
    "model_info_path": null, 
    "mp_size": 1, 
    "max_train_batch_size": null, 
    "min_train_batch_size": 1, 
    "max_train_micro_batch_size_per_gpu": 1.024000e+03, 
    "min_train_micro_batch_size_per_gpu": 1, 
    "num_tuning_micro_batch_sizes": 3
}
[2023-08-10 16:28:27,608] [INFO] [config.py:1012:print]   bfloat16_enabled ............. False
[2023-08-10 16:28:27,608] [INFO] [config.py:1012:print]   checkpoint_parallel_write_pipeline  False
[2023-08-10 16:28:27,608] [INFO] [config.py:1012:print]   checkpoint_tag_validation_enabled  True
[2023-08-10 16:28:27,608] [INFO] [config.py:1012:print]   checkpoint_tag_validation_fail  False
[2023-08-10 16:28:27,608] [INFO] [config.py:1012:print]   comms_config ................. <deepspeed.comm.config.DeepSpeedCommsConfig object at 0x7f3462de0ca0>
[2023-08-10 16:28:27,608] [INFO] [config.py:1012:print]   communication_data_type ...... None
[2023-08-10 16:28:27,608] [INFO] [config.py:1012:print]   compression_config ........... {'weight_quantization': {'shared_parameters': {'enabled': False, 'quantizer_kernel': False, 'schedule_offset': 0, 'quantize_groups': 1, 'quantize_verbose': False, 'quantization_type': 'symmetric', 'quantize_weight_in_forward': False, 'rounding': 'nearest', 'fp16_mixed_quantize': False, 'quantize_change_ratio': 0.001}, 'different_groups': {}}, 'activation_quantization': {'shared_parameters': {'enabled': False, 'quantization_type': 'symmetric', 'range_calibration': 'dynamic', 'schedule_offset': 1000}, 'different_groups': {}}, 'sparse_pruning': {'shared_parameters': {'enabled': False, 'method': 'l1', 'schedule_offset': 1000}, 'different_groups': {}}, 'row_pruning': {'shared_parameters': {'enabled': False, 'method': 'l1', 'schedule_offset': 1000}, 'different_groups': {}}, 'head_pruning': {'shared_parameters': {'enabled': False, 'method': 'topk', 'schedule_offset': 1000}, 'different_groups': {}}, 'channel_pruning': {'shared_parameters': {'enabled': False, 'method': 'l1', 'schedule_offset': 1000}, 'different_groups': {}}, 'layer_reduction': {'enabled': False}}
[2023-08-10 16:28:27,608] [INFO] [config.py:1012:print]   curriculum_enabled_legacy .... False
[2023-08-10 16:28:27,608] [INFO] [config.py:1012:print]   curriculum_params_legacy ..... False
[2023-08-10 16:28:27,608] [INFO] [config.py:1012:print]   data_efficiency_config ....... {'enabled': False, 'seed': 1234, 'data_sampling': {'enabled': False, 'num_epochs': 1000, 'num_workers': 0, 'curriculum_learning': {'enabled': False}}, 'data_routing': {'enabled': False, 'random_ltd': {'enabled': False, 'layer_token_lr_schedule': {'enabled': False}}}}
[2023-08-10 16:28:27,608] [INFO] [config.py:1012:print]   data_efficiency_enabled ...... False
[2023-08-10 16:28:27,608] [INFO] [config.py:1012:print]   dataloader_drop_last ......... False
[2023-08-10 16:28:27,608] [INFO] [config.py:1012:print]   disable_allgather ............ False
[2023-08-10 16:28:27,608] [INFO] [config.py:1012:print]   dump_state ................... False
[2023-08-10 16:28:27,608] [INFO] [config.py:1012:print]   dynamic_loss_scale_args ...... {'init_scale': 2048, 'scale_window': 2000, 'delayed_shift': 4, 'min_scale': 1}
[2023-08-10 16:28:27,608] [INFO] [config.py:1012:print]   eigenvalue_enabled ........... False
[2023-08-10 16:28:27,608] [INFO] [config.py:1012:print]   eigenvalue_gas_boundary_resolution  1
[2023-08-10 16:28:27,608] [INFO] [config.py:1012:print]   eigenvalue_layer_name ........ bert.encoder.layer
[2023-08-10 16:28:27,608] [INFO] [config.py:1012:print]   eigenvalue_layer_num ......... 0
[2023-08-10 16:28:27,608] [INFO] [config.py:1012:print]   eigenvalue_max_iter .......... 100
[2023-08-10 16:28:27,608] [INFO] [config.py:1012:print]   eigenvalue_stability ......... 1e-06
[2023-08-10 16:28:27,608] [INFO] [config.py:1012:print]   eigenvalue_tol ............... 0.01
[2023-08-10 16:28:27,608] [INFO] [config.py:1012:print]   eigenvalue_verbose ........... False
[2023-08-10 16:28:27,608] [INFO] [config.py:1012:print]   elasticity_enabled ........... False
[2023-08-10 16:28:27,608] [INFO] [config.py:1012:print]   flops_profiler_config ........ {
    "enabled": false, 
    "profile_step": 1, 
    "module_depth": -1, 
    "top_modules": 1, 
    "detailed": true, 
    "output_file": null
}
[2023-08-10 16:28:27,608] [INFO] [config.py:1012:print]   fp16_auto_cast ............... False
[2023-08-10 16:28:27,608] [INFO] [config.py:1012:print]   fp16_enabled ................. True
[2023-08-10 16:28:27,608] [INFO] [config.py:1012:print]   fp16_master_weights_and_gradients  False
[2023-08-10 16:28:27,608] [INFO] [config.py:1012:print]   global_rank .................. 0
[2023-08-10 16:28:27,608] [INFO] [config.py:1012:print]   grad_accum_dtype ............. None
[2023-08-10 16:28:27,608] [INFO] [config.py:1012:print]   gradient_accumulation_steps .. 1
[2023-08-10 16:28:27,608] [INFO] [config.py:1012:print]   gradient_clipping ............ 1.0
[2023-08-10 16:28:27,609] [INFO] [config.py:1012:print]   gradient_predivide_factor .... 1.0
[2023-08-10 16:28:27,609] [INFO] [config.py:1012:print]   initial_dynamic_scale ........ 2048
[2023-08-10 16:28:27,609] [INFO] [config.py:1012:print]   load_universal_checkpoint .... False
[2023-08-10 16:28:27,609] [INFO] [config.py:1012:print]   loss_scale ................... 0
[2023-08-10 16:28:27,609] [INFO] [config.py:1012:print]   memory_breakdown ............. False
[2023-08-10 16:28:27,609] [INFO] [config.py:1012:print]   monitor_config ............... <deepspeed.monitor.config.DeepSpeedMonitorConfig object at 0x7f343bb346a0>
[2023-08-10 16:28:27,609] [INFO] [config.py:1012:print]   nebula_config ................ {
    "enabled": false, 
    "persistent_storage_path": null, 
    "persistent_time_interval": 100, 
    "num_of_version_in_retention": 2, 
    "enable_nebula_load": true, 
    "load_path": null
}
[2023-08-10 16:28:27,609] [INFO] [config.py:1012:print]   optimizer_legacy_fusion ...... False
[2023-08-10 16:28:27,609] [INFO] [config.py:1012:print]   optimizer_name ............... None
[2023-08-10 16:28:27,609] [INFO] [config.py:1012:print]   optimizer_params ............. None
[2023-08-10 16:28:27,609] [INFO] [config.py:1012:print]   pipeline ..................... {'stages': 'auto', 'partition': 'best', 'seed_layers': False, 'activation_checkpoint_interval': 0}
[2023-08-10 16:28:27,609] [INFO] [config.py:1012:print]   pld_enabled .................. False
[2023-08-10 16:28:27,609] [INFO] [config.py:1012:print]   pld_params ................... False
[2023-08-10 16:28:27,609] [INFO] [config.py:1012:print]   prescale_gradients ........... False
[2023-08-10 16:28:27,609] [INFO] [config.py:1012:print]   scheduler_name ............... None
[2023-08-10 16:28:27,609] [INFO] [config.py:1012:print]   scheduler_params ............. None
[2023-08-10 16:28:27,609] [INFO] [config.py:1012:print]   sparse_attention ............. None
[2023-08-10 16:28:27,609] [INFO] [config.py:1012:print]   sparse_gradients_enabled ..... False
[2023-08-10 16:28:27,609] [INFO] [config.py:1012:print]   steps_per_print .............. 1
[2023-08-10 16:28:27,609] [INFO] [config.py:1012:print]   train_batch_size ............. 20
[2023-08-10 16:28:27,609] [INFO] [config.py:1012:print]   train_micro_batch_size_per_gpu  5
[2023-08-10 16:28:27,609] [INFO] [config.py:1012:print]   use_node_local_storage ....... False
[2023-08-10 16:28:27,609] [INFO] [config.py:1012:print]   wall_clock_breakdown ......... False
[2023-08-10 16:28:27,609] [INFO] [config.py:1012:print]   world_size ................... 4
[2023-08-10 16:28:27,609] [INFO] [config.py:1012:print]   zero_allow_untested_optimizer  True
[2023-08-10 16:28:27,609] [INFO] [config.py:1012:print]   zero_config .................. stage=0 contiguous_gradients=True reduce_scatter=True reduce_bucket_size=500,000,000 allgather_partitions=True allgather_bucket_size=500,000,000 overlap_comm=False load_from_fp32_weights=True elastic_checkpoint=False offload_param=None offload_optimizer=None sub_group_size=1,000,000,000 cpu_offload_param=None cpu_offload_use_pin_memory=None cpu_offload=None prefetch_bucket_size=50,000,000 param_persistence_threshold=100,000 model_persistence_threshold=sys.maxsize max_live_parameters=1,000,000,000 max_reuse_distance=1,000,000,000 gather_16bit_weights_on_model_save=False stage3_gather_fp16_weights_on_model_save=False ignore_unused_parameters=True legacy_stage1=False round_robin_gradients=False
[2023-08-10 16:28:27,609] [INFO] [config.py:1012:print]   zero_enabled ................. False
[2023-08-10 16:28:27,609] [INFO] [config.py:1012:print]   zero_optimization_stage ...... 0
[2023-08-10 16:28:27,609] [INFO] [config.py:997:print_user_config]   json = {
    "train_micro_batch_size_per_gpu": 5, 
    "gradient_accumulation_steps": 1, 
    "zero_optimization": {
        "stage": 0
    }, 
    "zero_allow_untested_optimizer": true, 
    "fp16": {
        "enabled": true, 
        "loss_scale": 0, 
        "initial_scale_power": 11, 
        "loss_scale_window": 2.000000e+03, 
        "hysteresis": 4
    }, 
    "wall_clock_breakdown": false, 
    "gradient_clipping": 1.0, 
    "steps_per_print": 1
}
Using /home/ylu130/.cache/torch_extensions/py39_cu113 as PyTorch extensions root...
Using /home/ylu130/.cache/torch_extensions/py39_cu113 as PyTorch extensions root...
Using /home/ylu130/.cache/torch_extensions/py39_cu113 as PyTorch extensions root...
Using /home/ylu130/.cache/torch_extensions/py39_cu113 as PyTorch extensions root...
Emitting ninja build file /home/ylu130/.cache/torch_extensions/py39_cu113/utils/build.ninja...
Building extension module utils...
Allowing ninja to set a default number of workers... (overridable by setting the environment variable MAX_JOBS=N)
ninja: no work to do.
Loading extension module utils...
Time to load utils op: 0.5225512981414795 seconds
Loading extension module utils...
Time to load utils op: 0.5047852993011475 seconds
Loading extension module utils...
Time to load utils op: 0.5047645568847656 seconds
Model mem
 |===========================================================================|
|                  PyTorch CUDA memory summary, device ID 0                 |
|---------------------------------------------------------------------------|
|            CUDA OOMs: 0            |        cudaMalloc retries: 0         |
|===========================================================================|
|        Metric         | Cur Usage  | Peak Usage | Tot Alloc  | Tot Freed  |
|---------------------------------------------------------------------------|
| Allocated memory      |   12916 MB |   12916 MB |   12916 MB |       0 B  |
|       from large pool |   12852 MB |   12852 MB |   12852 MB |       0 B  |
|       from small pool |      64 MB |      64 MB |      64 MB |       0 B  |
|---------------------------------------------------------------------------|
| Active memory         |   12916 MB |   12916 MB |   12916 MB |       0 B  |
|       from large pool |   12852 MB |   12852 MB |   12852 MB |       0 B  |
|       from small pool |      64 MB |      64 MB |      64 MB |       0 B  |
|---------------------------------------------------------------------------|
| GPU reserved memory   |   12918 MB |   12918 MB |   12918 MB |       0 B  |
|       from large pool |   12852 MB |   12852 MB |   12852 MB |       0 B  |
|       from small pool |      66 MB |      66 MB |      66 MB |       0 B  |
|---------------------------------------------------------------------------|
| Non-releasable memory |    1512 KB |    2047 KB |   34815 KB |   33303 KB |
|       from large pool |       0 KB |       0 KB |       0 KB |       0 KB |
|       from small pool |    1512 KB |    2047 KB |   34815 KB |   33303 KB |
|---------------------------------------------------------------------------|
| Allocations           |     387    |     387    |     387    |       0    |
|       from large pool |     226    |     226    |     226    |       0    |
|       from small pool |     161    |     161    |     161    |       0    |
|---------------------------------------------------------------------------|
| Active allocs         |     387    |     387    |     387    |       0    |
|       from large pool |     226    |     226    |     226    |       0    |
|       from small pool |     161    |     161    |     161    |       0    |
|---------------------------------------------------------------------------|
| GPU reserved segments |     259    |     259    |     259    |       0    |
|       from large pool |     226    |     226    |     226    |       0    |
|       from small pool |      33    |      33    |      33    |       0    |
|---------------------------------------------------------------------------|
| Non-releasable allocs |       2    |       2    |      33    |      31    |
|       from large pool |       0    |       0    |       0    |       0    |
|       from small pool |       2    |       2    |      33    |      31    |
|---------------------------------------------------------------------------|
| Oversize allocations  |       0    |       0    |       0    |       0    |
|---------------------------------------------------------------------------|
| Oversize GPU segments |       0    |       0    |       0    |       0    |
|===========================================================================|

Evaluating commonsenseqa :   0%|                                                                                                      | 0/50 [00:00<?, ?it/s]############### Example ###############
Below is an instruction that describes a task. Write a response that appropriately completes the request.

### Instruction:Answer the following multiple choice question.

### Demonstration:
Input: For every 12 cans you recycle, you receive $0.50, and for every 5 kilograms of newspapers, you receive $1.50. If your family collected 144 cans and 20 kilograms of newspapers, how much money would you receive?
Answer: 12

Input: Betty picked 16 strawberries. Matthew picked 20 more strawberries than Betty and twice as many as Natalie. They used their strawberries to make jam. One jar of jam used 7 strawberries and they sold each jar at $4. How much money were they able to make from the strawberries they picked?
Answer: 40

Input: Jack has a stack of books that is 12 inches thick. He knows from experience that 80 pages is one inch thick. If he has 6 books, how many pages is each one on average?
Answer: 160

Input: James dumps his whole collection of 500 Legos on the floor and starts building a castle out of them.  He uses half the pieces before finishing and is told to put the rest away.  He puts all of the leftover pieces back in the box they came from, except for 5 missing pieces that he can't find.  How many Legos are in the box at the end?
Answer: 245

Input: Ines had $20 in her purse. She bought 3 pounds of peaches, which are $2 per pound at the local farmers’ market. How much did she have left?
Answer: 14

Input: Aaron pays his actuary membership fees each year. The membership fee increases yearly by $10. If he pays $80 in the first year, how much does his membership cost, in dollars, in the sixth year?
Answer: 130

Input: Joseph invested $1000 into a hedge fund. The fund promised a yearly interest rate of 10%. If he deposited an additional $100 every month into the account to add to his initial investment of $1000, how much money will he have in the fund after two years?
Answer: 3982

Input: The price of buying a wooden toy at the new Craftee And Best store is $20, and the cost of buying a hat is $10. If Kendra went to the shop with a $100 bill and bought two wooden toys and three hats, calculate the change she received.
Answer: 30

### Input:The sanctions against the school were a punishing blow, and they seemed to what the efforts the school had made to change? Choices:  A: ignore B: enforce C: authoritarian D: yell at E: avoid

### Response:
############### End ###############
Experiment Save Path: /home/ylu130/workspace/in-context-generalization/results/llama2-7b/commonsenseqa/out-domain/o8-tgsm8k-s42-rFalse
Loading extension module utils...
Time to load utils op: 0.5045576095581055 seconds
Evaluating commonsenseqa :   2%|█▉                                                                                            | 1/50 [00:49<40:31, 49.61s/it]Evaluating commonsenseqa :   4%|███▊                                                                                          | 2/50 [01:38<39:08, 48.93s/it]Evaluating commonsenseqa :   6%|█████▋                                                                                        | 3/50 [02:27<38:37, 49.30s/it]Evaluating commonsenseqa :   8%|███████▌                                                                                      | 4/50 [03:16<37:35, 49.04s/it]Evaluating commonsenseqa :  10%|█████████▍                                                                                    | 5/50 [04:05<36:40, 48.90s/it]Evaluating commonsenseqa :  12%|███████████▎                                                                                  | 6/50 [04:53<35:45, 48.75s/it]Evaluating commonsenseqa :  14%|█████████████▏                                                                                | 7/50 [05:29<31:54, 44.53s/it]Evaluating commonsenseqa :  16%|███████████████                                                                               | 8/50 [06:01<28:27, 40.65s/it]Evaluating commonsenseqa :  18%|████████████████▉                                                                             | 9/50 [06:51<29:42, 43.46s/it]Evaluating commonsenseqa :  20%|██████████████████▌                                                                          | 10/50 [07:40<30:04, 45.10s/it]Evaluating commonsenseqa :  22%|████████████████████▍                                                                        | 11/50 [08:28<29:58, 46.12s/it]Evaluating commonsenseqa :  24%|██████████████████████▎                                                                      | 12/50 [09:17<29:41, 46.89s/it]Evaluating commonsenseqa :  26%|████████████████████████▏                                                                    | 13/50 [09:43<25:02, 40.62s/it]Evaluating commonsenseqa :  28%|██████████████████████████                                                                   | 14/50 [10:32<25:53, 43.15s/it]Evaluating commonsenseqa :  30%|███████████████████████████▉                                                                 | 15/50 [11:20<26:00, 44.58s/it]Evaluating commonsenseqa :  32%|█████████████████████████████▊                                                               | 16/50 [12:09<26:02, 45.96s/it]Evaluating commonsenseqa :  34%|███████████████████████████████▌                                                             | 17/50 [12:54<25:04, 45.60s/it]Evaluating commonsenseqa :  36%|█████████████████████████████████▍                                                           | 18/50 [13:42<24:44, 46.40s/it]Evaluating commonsenseqa :  38%|███████████████████████████████████▎                                                         | 19/50 [14:31<24:21, 47.16s/it]Evaluating commonsenseqa :  40%|█████████████████████████████████████▏                                                       | 20/50 [15:20<23:51, 47.72s/it]Evaluating commonsenseqa :  42%|███████████████████████████████████████                                                      | 21/50 [16:09<23:11, 48.00s/it]Evaluating commonsenseqa :  44%|████████████████████████████████████████▉                                                    | 22/50 [16:47<21:04, 45.14s/it]Evaluating commonsenseqa :  46%|██████████████████████████████████████████▊                                                  | 23/50 [17:36<20:49, 46.28s/it]Evaluating commonsenseqa :  48%|████████████████████████████████████████████▋                                                | 24/50 [18:24<20:12, 46.65s/it]Evaluating commonsenseqa :  50%|██████████████████████████████████████████████▌                                              | 25/50 [19:12<19:37, 47.09s/it]Evaluating commonsenseqa :  52%|████████████████████████████████████████████████▎                                            | 26/50 [20:00<19:01, 47.56s/it]Evaluating commonsenseqa :  54%|██████████████████████████████████████████████████▏                                          | 27/50 [20:49<18:19, 47.79s/it]Evaluating commonsenseqa :  56%|████████████████████████████████████████████████████                                         | 28/50 [21:37<17:36, 48.04s/it]Evaluating commonsenseqa :  58%|█████████████████████████████████████████████████████▉                                       | 29/50 [22:26<16:54, 48.33s/it]Evaluating commonsenseqa :  60%|███████████████████████████████████████████████████████▊                                     | 30/50 [23:15<16:09, 48.50s/it]Evaluating commonsenseqa :  62%|█████████████████████████████████████████████████████████▋                                   | 31/50 [23:49<13:56, 44.04s/it]Evaluating commonsenseqa :  64%|███████████████████████████████████████████████████████████▌                                 | 32/50 [24:37<13:36, 45.37s/it]Evaluating commonsenseqa :  66%|█████████████████████████████████████████████████████████████▍                               | 33/50 [25:19<12:31, 44.22s/it]Evaluating commonsenseqa :  68%|███████████████████████████████████████████████████████████████▏                             | 34/50 [26:09<12:13, 45.87s/it]Evaluating commonsenseqa :  70%|█████████████████████████████████████████████████████████████████                            | 35/50 [26:57<11:41, 46.76s/it]Evaluating commonsenseqa :  72%|██████████████████████████████████████████████████████████████████▉                          | 36/50 [27:38<10:26, 44.78s/it]Evaluating commonsenseqa :  74%|████████████████████████████████████████████████████████████████████▊                        | 37/50 [28:26<09:57, 45.99s/it]Evaluating commonsenseqa :  76%|██████████████████████████████████████████████████████████████████████▋                      | 38/50 [29:15<09:22, 46.86s/it]Evaluating commonsenseqa :  78%|████████████████████████████████████████████████████████████████████████▌                    | 39/50 [30:04<08:42, 47.50s/it]Evaluating commonsenseqa :  80%|██████████████████████████████████████████████████████████████████████████▍                  | 40/50 [30:53<07:58, 47.86s/it]Evaluating commonsenseqa :  82%|████████████████████████████████████████████████████████████████████████████▎                | 41/50 [31:24<06:24, 42.70s/it]Evaluating commonsenseqa :  84%|██████████████████████████████████████████████████████████████████████████████               | 42/50 [32:12<05:56, 44.53s/it]Evaluating commonsenseqa :  86%|███████████████████████████████████████████████████████████████████████████████▉             | 43/50 [33:01<05:21, 45.87s/it]Evaluating commonsenseqa :  88%|█████████████████████████████████████████████████████████████████████████████████▊           | 44/50 [33:50<04:39, 46.61s/it]Evaluating commonsenseqa :  90%|███████████████████████████████████████████████████████████████████████████████████▋         | 45/50 [34:39<03:56, 47.28s/it]Evaluating commonsenseqa :  92%|█████████████████████████████████████████████████████████████████████████████████████▌       | 46/50 [35:28<03:11, 47.90s/it]Evaluating commonsenseqa :  94%|███████████████████████████████████████████████████████████████████████████████████████▍     | 47/50 [36:17<02:24, 48.18s/it]^CTraceback (most recent call last):
  File "/home/ylu130/workspace/in-context-generalization/inference.py", line 125, in <module>
Evaluating commonsenseqa :  94%|███████████████████████████████████████████████████████████████████████████████████████▍     | 47/50 [36:51<02:21, 47.06s/it]
    main()
  File "/home/ylu130/workspace/in-context-generalization/inference.py", line 122, in main
    evaluate_main(args, tokenizer, model, dataset["test"], device)
  File "/home/ylu130/workspace/in-context-generalization/inference_main.py", line 139, in evaluate_main
Traceback (most recent call last):
  File "/home/ylu130/workspace/in-context-generalization/inference.py", line 125, in <module>
    lm_loss, query_ids, response_ids, rest_ids = run_model(args, tokenizer, model, dataset, device)
  File "/home/ylu130/workspace/in-context-generalization/inference_main.py", line 116, in run_model
    gen_out = model.generate(
  File "/home/ylu130/.conda/envs/distllm/lib/python3.9/site-packages/torch/autograd/grad_mode.py", line 27, in decorate_context
    return func(*args, **kwargs)
  File "/home/ylu130/workspace/in-context-generalization/transformers/src/transformers/generation/utils.py", line 1454, in generate
    main()
  File "/home/ylu130/workspace/in-context-generalization/inference.py", line 122, in main
    evaluate_main(args, tokenizer, model, dataset["test"], device)
  File "/home/ylu130/workspace/in-context-generalization/inference_main.py", line 139, in evaluate_main
    lm_loss, query_ids, response_ids, rest_ids = run_model(args, tokenizer, model, dataset, device)
  File "/home/ylu130/workspace/in-context-generalization/inference_main.py", line 116, in run_model
    gen_out = model.generate(
  File "/home/ylu130/.conda/envs/distllm/lib/python3.9/site-packages/torch/autograd/grad_mode.py", line 27, in decorate_context
    return func(*args, **kwargs)
  File "/home/ylu130/workspace/in-context-generalization/transformers/src/transformers/generation/utils.py", line 1454, in generate
    return self.sample(
  File "/home/ylu130/workspace/in-context-generalization/transformers/src/transformers/generation/utils.py", line 2509, in sample
    return self.sample(
  File "/home/ylu130/workspace/in-context-generalization/transformers/src/transformers/generation/utils.py", line 2509, in sample
WARNING:torch.distributed.elastic.agent.server.api:Received 2 death signal, shutting down workers
    next_token_scores = logits_processor(input_ids, next_token_logits)
  File "/home/ylu130/workspace/in-context-generalization/transformers/src/transformers/generation/logits_process.py", line 92, in __call__
    scores = processor(input_ids, scores)
  File "/home/ylu130/workspace/in-context-generalization/transformers/src/transformers/generation/logits_process.py", line 487, in __call__
WARNING:torch.distributed.elastic.multiprocessing.api:Sending process 2511138 closing signal SIGINT
    banned_batch_tokens = _calc_banned_ngram_tokens(self.ngram_size, input_ids, num_batch_hypotheses, cur_len)
  File "/home/ylu130/workspace/in-context-generalization/transformers/src/transformers/generation/logits_process.py", line 460, in _calc_banned_ngram_tokens
  File "/home/ylu130/workspace/in-context-generalization/transformers/src/transformers/generation/logits_process.py", line 92, in __call__
    scores = processor(input_ids, scores)
      File "/home/ylu130/workspace/in-context-generalization/transformers/src/transformers/generation/logits_process.py", line 487, in __call__
generated_ngrams = _get_ngrams(ngram_size, prev_input_ids, num_hypos)
  File "/home/ylu130/workspace/in-context-generalization/transformers/src/transformers/generation/logits_process.py", line 441, in _get_ngrams
WARNING:torch.distributed.elastic.multiprocessing.api:Sending process 2511139 closing signal SIGINT
    generated_ngram[prev_ngram_tuple] = generated_ngram.get(prev_ngram_tuple, []) + [ngram[-1]]
    banned_batch_tokens = _calc_banned_ngram_tokens(self.ngram_size, input_ids, num_batch_hypotheses, cur_len)
  File "/home/ylu130/workspace/in-context-generalization/transformers/src/transformers/generation/logits_process.py", line 460, in _calc_banned_ngram_tokens
KeyboardInterrupt
WARNING:torch.distributed.elastic.multiprocessing.api:Sending process 2511141 closing signal SIGINT
    generated_ngrams = _get_ngrams(ngram_size, prev_input_ids, num_hypos)
  File "/home/ylu130/workspace/in-context-generalization/transformers/src/transformers/generation/logits_process.py", line 441, in _get_ngrams
